0.000000e+00	8.848894e-04
5.000000e-03	9.850919e-05
1.000000e-02	-6.342011e-04
1.500000e-02	-7.998776e-04
2.000000e-02	-8.535474e-04
2.500000e-02	-4.988595e-04
3.000000e-02	-4.616576e-05
3.500000e-02	6.445422e-04
4.000000e-02	1.097236e-03
4.500000e-02	7.822172e-04
5.000000e-02	5.884079e-05
5.500000e-02	-9.492193e-04
6.000000e-02	-1.091561e-03
6.500000e-02	-4.335217e-04
7.000000e-02	-3.916478e-05
7.500000e-02	1.801817e-04
8.000000e-02	2.548529e-04
8.500000e-02	6.608772e-04
9.000000e-02	8.918911e-04
9.500000e-02	4.111958e-04
1.000000e-01	-2.585108e-04
1.050000e-01	-8.558797e-04
1.100000e-01	-7.205382e-04
1.150000e-01	-2.211750e-04
1.200000e-01	3.598597e-04
1.250000e-01	8.452221e-04
1.300000e-01	5.512046e-04
1.350000e-01	-5.783164e-05
1.400000e-01	-3.051797e-04
1.450000e-01	-6.949886e-05
1.500000e-01	7.984346e-05
1.550000e-01	-1.045008e-04
1.600000e-01	-2.188409e-04
1.650000e-01	-1.371693e-04
1.700000e-01	-3.005123e-04
1.750000e-01	-3.845172e-04
1.800000e-01	1.685158e-04
1.850000e-01	6.422109e-04
1.900000e-01	5.512055e-04
1.950000e-01	-8.827862e-06
2.000000e-01	-2.655098e-04
2.050000e-01	2.850784e-05
2.100000e-01	1.288472e-04
2.150000e-01	-9.749954e-05
2.200000e-01	-2.095062e-04
2.250000e-01	-3.916258e-05
2.300000e-01	2.384125e-05
2.350000e-01	-9.516578e-05
2.400000e-01	-1.441686e-04
2.450000e-01	9.840627e-06
2.500000e-01	2.618557e-04
2.550000e-01	5.535399e-04
2.600000e-01	5.372056e-04
2.650000e-01	1.217438e-05
2.700000e-01	-2.561749e-04
2.750000e-01	-1.908376e-04
2.800000e-01	-1.208333e-04
2.850000e-01	-6.482993e-05
2.900000e-01	-1.021654e-04
2.950000e-01	1.008468e-04
3.000000e-01	1.428493e-04
3.050000e-01	-1.278334e-04
3.100000e-01	-1.861702e-04
3.150000e-01	-3.471797e-04
3.200000e-01	-4.101834e-04
3.250000e-01	-2.305059e-04
3.300000e-01	1.498502e-04
3.350000e-01	4.088657e-04
3.400000e-01	2.688574e-04
3.450000e-01	2.898588e-04
3.500000e-01	5.768760e-04
3.550000e-01	7.518865e-04
3.600000e-01	1.731853e-04
3.650000e-01	-4.358509e-04
3.700000e-01	-6.155283e-04
3.750000e-01	-5.011880e-04
3.800000e-01	-8.582984e-05
3.850000e-01	8.684721e-05
3.900000e-01	3.411958e-04
3.950000e-01	1.475176e-04
4.000000e-01	-2.375053e-04
4.050000e-01	-2.235044e-04
4.100000e-01	-1.488332e-04
4.150000e-01	1.778531e-04
4.200000e-01	9.851506e-05
4.250000e-01	-4.382669e-05
4.300000e-01	4.717881e-05
4.350000e-01	2.851110e-05
4.400000e-01	3.948664e-04
4.450000e-01	4.415359e-04
4.500000e-01	-1.823832e-06
4.550000e-01	-2.725066e-04
4.600000e-01	-3.051751e-04
4.650000e-01	-8.349516e-05
4.700000e-01	-1.371650e-04
4.750000e-01	-3.075084e-04
4.800000e-01	-1.651665e-04
4.850000e-01	1.451097e-05
4.900000e-01	7.284786e-05
4.950000e-01	1.988554e-04
5.000000e-01	3.902003e-04
5.050000e-01	5.278752e-04
5.100000e-01	4.672050e-04
5.150000e-01	1.475193e-04
5.200000e-01	2.151189e-05
5.250000e-01	-2.048349e-04
5.300000e-01	-3.121746e-04
5.350000e-01	-3.028406e-04
5.400000e-01	-3.938460e-04
5.450000e-01	-2.468371e-04
5.500000e-01	-2.118349e-04
5.550000e-01	2.245245e-04
5.600000e-01	6.655509e-04
5.650000e-01	4.695393e-04
5.700000e-01	1.241854e-04
5.750000e-01	-1.511643e-04
5.800000e-01	-1.161621e-04
5.850000e-01	2.845026e-06
5.900000e-01	8.685011e-05
5.950000e-01	9.851754e-05
6.000000e-01	-1.278292e-04
6.050000e-01	-4.055124e-04
6.100000e-01	-4.825169e-04
6.150000e-01	-3.868445e-04
6.200000e-01	-1.651645e-04
6.250000e-01	3.738677e-04
6.300000e-01	7.728916e-04
6.350000e-01	5.232101e-04
6.400000e-01	6.818304e-05
6.450000e-01	-2.071667e-04
6.500000e-01	-3.448961e-05
6.550000e-01	1.451878e-04
6.600000e-01	1.755231e-04
6.650000e-01	1.591888e-04
6.700000e-01	-2.865044e-04
6.750000e-01	-5.571871e-04
6.800000e-01	-4.661816e-04
6.850000e-01	-8.115857e-05
6.900000e-01	1.615226e-04
6.950000e-01	-9.282579e-05
7.000000e-01	-1.674968e-04
7.050000e-01	2.781965e-04
7.100000e-01	9.245685e-04
7.150000e-01	9.945727e-04
7.200000e-01	6.375515e-04
7.250000e-01	1.008529e-04
7.300000e-01	-4.148445e-04
7.350000e-01	-6.411913e-04
7.400000e-01	-7.531979e-04
7.450000e-01	-5.665200e-04
7.500000e-01	-4.171777e-04
7.550000e-01	-2.304998e-04
7.600000e-01	3.201998e-04
7.650000e-01	7.495588e-04
7.700000e-01	6.842216e-04
7.750000e-01	1.171879e-04
7.800000e-01	-2.515007e-04
7.850000e-01	-1.348645e-05
7.900000e-01	2.805312e-04
7.950000e-01	3.458685e-04
8.000000e-01	5.651794e-05
8.050000e-01	-4.171769e-04
8.100000e-01	-5.291835e-04
8.150000e-01	-4.078429e-04
8.200000e-01	-2.444997e-04
8.250000e-01	-1.161587e-04
8.300000e-01	-3.682054e-05
8.350000e-01	3.132004e-04
8.400000e-01	5.908837e-04
8.450000e-01	5.745495e-04
8.500000e-01	1.451906e-04
8.550000e-01	-4.405109e-04
8.600000e-01	-2.958356e-04
8.650000e-01	1.778594e-04
8.700000e-01	3.178679e-04
8.750000e-01	-4.151284e-06
8.800000e-01	-5.571842e-04
8.850000e-01	-5.268490e-04
8.900000e-01	1.101891e-04
8.950000e-01	4.182075e-04
9.000000e-01	1.195231e-04
9.050000e-01	-4.988470e-04
9.100000e-01	-4.778457e-04
9.150000e-01	3.038677e-04
9.200000e-01	8.545673e-04
9.250000e-01	1.076247e-03
9.300000e-01	3.948733e-04
9.350000e-01	-4.031742e-04
9.400000e-01	-4.218420e-04
9.450000e-01	-1.581765e-05
9.500000e-01	5.675506e-04
9.550000e-01	3.365368e-04
9.600000e-01	-5.128471e-04
9.650000e-01	-1.131217e-03
9.700000e-01	-7.321934e-04
9.750000e-01	1.661936e-04
9.800000e-01	3.365372e-04
9.850000e-01	2.151967e-04
9.900000e-01	2.712001e-04
